,distance,cab_type,destination,source,price,surge_multiplier,id,product_id,name,date_hour,temp,clouds,pressure,rain,humidity,wind
3638,1.4,Uber,Boston University,Back Bay,23.0,1.0,9e3e2ae7-5b89-4179-b3d8-eb469debe3bc,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-27:00.58.48,44.02,0.98,1005.96,0.1784,0.9,9.89
3469,0.98,Uber,North End,West End,16.5,1.0,fa03b2e2-04ed-4e40-a221-0c00adfa4d5f,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28:14.32.07,38.96,0.44,991.94,,0.67,11.2
3490,0.69,Lyft,West End,Haymarket Square,27.5,1.0,07ef4a6f-dd48-47cd-acff-ee6b81d4695d,lyft_luxsuv,Lux Black XL,2018-11-28:11.02.07,33.22,0.37,990.64,,0.82,6.54
950,0.64,Lyft,West End,Haymarket Square,26.0,1.0,45a87dc1-507f-4907-9c4a-2b17fda27b27,lyft_luxsuv,Lux Black XL,2018-11-28:09.32.18,33.38,0.42,991.79,,0.84,5.92
3580,3.27,Lyft,Back Bay,South Station,34.0,1.0,1090337f-7650-46b7-a867-34709bbf1bc9,lyft_luxsuv,Lux Black XL,2018-11-29:02.09.19,38.65,0.5,997.93,0.002,0.7,10.51
2303,3.08,Lyft,Northeastern University,West End,7.0,1.0,0833697b-b37b-4c4e-a60e-612d5074ae90,lyft_line,Shared,2018-11-28:11.02.07,33.23,0.37,990.64,,0.82,6.52
2151,3.2,Lyft,Fenway,North Station,16.5,1.0,3b37125f-0661-401d-b636-48acca00fae7,lyft_plus,Lyft XL,2018-11-28:07.31.37,35.01,0.15,991.75,,0.8,6.61
1816,2.45,Uber,Theatre District,Boston University,21.0,1.0,613e70cd-aac1-4d5a-bb21-d3cdbfebb6c7,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-12-03:14.53.02,52.71,0.74,999.96,,0.86,6.51
748,2.69,Lyft,Theatre District,Fenway,16.5,1.0,14af8ce4-f662-485c-802f-2960be6a865f,lyft_plus,Lyft XL,2018-11-28:14.02.08,38.48,0.49,991.67,,0.67,11.49
1044,3.14,Lyft,Fenway,Theatre District,7.0,1.0,5f8424b1-2a7d-4753-8fe1-f38cc6900f70,lyft_line,Shared,2018-11-28:07.31.37,34.93,0.15,991.77,,0.8,6.63
2323,3.39,Uber,North Station,Boston University,34.0,1.0,2a609ded-7093-42e7-9b2a-d0917d873123,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-26:15.05.09,42.98,0.96,1014.51,,0.91,3.26
2574,1.33,Lyft,Beacon Hill,Haymarket Square,13.5,1.0,1f011ee8-093e-4d8a-b79e-d2b41022a2dd,lyft_premier,Lux,2018-11-28:16.32.08,41.13,0.68,991.6,,0.63,10.38
281,3.04,Lyft,West End,Fenway,26.0,1.0,b34550fc-48f2-400b-a93d-9c1f27cc22dd,lyft_lux,Lux Black,2018-11-28:13.02.07,36.85,0.63,991.58,,0.7,6.36
977,0.59,Lyft,West End,Haymarket Square,16.5,1.0,5b90c210-4734-4f4c-9ed9-af044cc06411,lyft_lux,Lux Black,2018-11-28:07.33.43,35.02,0.15,991.75,,0.8,6.68
1062,2.65,Lyft,South Station,Back Bay,7.0,1.0,a79f8fe5-b01d-4574-b37c-fdd1b57b9380,lyft_line,Shared,2018-11-28:13.02.07,36.88,0.64,991.57,,0.7,6.47
2165,1.06,Lyft,North End,West End,27.5,1.0,c622573c-c0b4-43b2-8c20-fbc265197a94,lyft_luxsuv,Lux Black XL,2018-11-28:14.02.07,38.41,0.48,991.64,,0.67,11.42
981,2.33,Uber,North End,Back Bay,9.5,1.0,a96df960-1778-4a94-bcbb-c3d178547c17,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-27:00.43.39,43.82,0.97,1005.87,0.2039,0.91,11.02
1531,4.4,Uber,Financial District,Fenway,25.5,1.0,fdab760f-d36e-4746-8e02-dd0164621130,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-29:01.02.08,38.61,0.72,997.16,,0.71,9.82
3647,1.23,Lyft,Theatre District,Haymarket Square,19.5,1.0,ce395ef5-827d-4c2c-8745-16ea4e968356,lyft_lux,Lux Black,2018-11-28:12.06.23,34.66,0.77,991.15,,0.76,6.69
3173,2.61,Uber,Beacon Hill,Northeastern University,11.0,1.0,7072f12b-8d78-4122-af95-76d0c35b32b4,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-27:01.17.21,43.88,0.99,1005.3,0.1672,0.91,11.11
590,3.01,Uber,Boston University,North Station,17.5,1.0,cd0cdfe2-bc44-4725-95f9-c3dfd9f80280,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28:17.32.07,41.43,0.86,991.66,,0.64,9.92
2961,1.97,Uber,Northeastern University,Beacon Hill,19.0,1.0,9dfc89e1-5f5c-4434-ace5-b04fed9d3c25,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-28:14.02.08,38.31,0.48,991.65,,0.67,11.42
3814,2.38,Lyft,Boston University,Beacon Hill,9.0,1.0,7e0480ef-caeb-414e-8a87-b7009ccec5fe,lyft,Lyft,2018-11-28:17.02.08,41.32,0.92,991.49,,0.63,9.23
2763,2.3,Uber,Back Bay,Haymarket Square,9.5,1.0,587e457b-0c01-4c23-9872-9c5b419bcc75,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28:12.02.07,34.61,0.82,991.2,,0.75,6.38
1113,4.4,Uber,Financial District,Fenway,12.0,1.0,753d200b-aa4b-4608-9dee-1dcb8bddfb0e,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28:18.02.07,41.37,0.96,991.49,0.003,0.63,9.48
2987,3.44,Uber,Back Bay,South Station,,1.0,20d21dae-0cb6-4703-9503-690bb39279d0,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2018-11-28:07.31.37,35.77,0.13,991.57,,0.77,6.72
3471,1.5,Uber,Back Bay,Fenway,,1.0,4f1f3ae8-be16-4c86-bdf0-9b93649bd3ab,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2018-11-27:01.45.22,44.04,1.0,1004.15,0.5337,0.91,12.34
3012,1.23,Uber,Haymarket Square,Beacon Hill,7.0,1.0,f758ded8-9cf1-4140-8c4a-0ed73a19349b,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-28:12.02.07,34.54,0.83,991.21,,0.76,6.36
2117,2.36,Lyft,Fenway,Beacon Hill,13.5,1.0,b3e9fa18-476c-4610-bb88-e1538511dc3a,lyft_plus,Lyft XL,2018-11-28:14.32.07,38.84,0.44,991.94,,0.67,11.2
3749,2.38,Uber,North Station,South Station,,1.0,dbfc3d8b-36a2-42f9-971d-20921cbf1d82,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2018-11-28:12.32.07,36.61,0.72,991.3,,0.7,7.8
3663,1.94,Uber,Theatre District,Northeastern University,9.5,1.0,b57bfa2c-716d-40ed-b5c0-70490497eb49,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-26:14.05.09,42.44,0.91,1014.84,0.0088,0.91,2.25
3044,3.21,Lyft,Fenway,North Station,34.0,1.0,ef89337c-3ced-49fe-b62d-f3b72a45fbcd,lyft_luxsuv,Lux Black XL,2018-11-26:09.29.09,40.83,1.0,1014.75,,0.93,1.24
984,1.38,Lyft,Fenway,Back Bay,5.0,1.0,16c120a2-719d-43ba-9675-703c277aa9ee,lyft_line,Shared,2018-11-27:00.43.39,43.82,0.97,1005.87,0.2039,0.91,11.02
1087,1.17,Lyft,Theatre District,South Station,9.0,1.25,7b71a483-950c-48e4-adb1-a3bca2c7855f,lyft,Lyft,2018-11-29:01.02.08,36.8,0.71,997.12,,0.76,10.01
1023,0.63,Lyft,South Station,Theatre District,5.0,1.0,06c7d78e-24ca-4ffd-99cd-fd2478e12652,lyft_line,Shared,2018-11-28:11.06.24,33.29,0.38,990.68,,0.82,6.61
3130,3.61,Uber,Back Bay,North End,19.5,1.0,347d9161-9ed6-4eb6-b71b-462bf1ac6395,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-26:07.46.10,41.3,0.94,1014.19,,0.93,1.97
959,1.24,Lyft,Theatre District,Haymarket Square,27.5,1.0,4bcfec1f-544b-4de1-84b1-1c5cc52c92de,lyft_luxsuv,Lux Black XL,2018-11-29:01.02.08,38.69,0.7,997.11,,0.71,9.95
650,3.25,Lyft,Back Bay,South Station,10.5,1.0,46f3e642-0d38-4fe7-b850-e90edfa0d858,lyft,Lyft,2018-11-28:21.32.07,40.99,0.86,994.07,,0.64,9.63
2749,0.39,Uber,South Station,Financial District,6.5,1.0,baf9f728-6b60-4d13-a500-185f89357d9a,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-28:12.02.07,34.93,0.82,991.2,,0.75,6.41
1789,2.12,Uber,South Station,North Station,9.5,1.0,c7dc215d-0c39-4d18-840d-97ee7c846078,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-29:01.02.08,38.66,0.7,997.12,,0.71,9.92
1971,1.25,Uber,Haymarket Square,Financial District,27.5,1.0,dc537b8f-2e41-4790-a2f7-66b68f55c70c,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-26:05.17.46,40.6,0.93,1013.77,,0.92,3.13
3388,1.73,Lyft,Haymarket Square,Theatre District,7.0,1.0,ec27910f-859e-455c-bea9-63fa4fe36286,lyft_line,Shared,2018-11-29:02.07.18,38.25,0.51,997.9,,0.71,10.41
3807,1.21,Lyft,Theatre District,Haymarket Square,7.0,1.0,72d57e94-8536-45a7-9f50-d8e51c464c45,lyft_line,Shared,2018-11-28:17.02.08,41.38,0.92,991.49,,0.63,9.24
2579,1.22,Lyft,Haymarket Square,Financial District,3.0,1.0,71d1279b-03f2-4226-b2aa-9761ef260e0f,lyft_line,Shared,2018-11-29:06.49.50,38.11,0.98,1000.17,,0.69,10.06
699,4.72,Lyft,Boston University,Theatre District,34.0,1.0,be8e7ed9-1dfe-41cc-a23e-200af95b924c,lyft_lux,Lux Black,2018-11-28:23.02.09,39.88,0.98,995.04,,0.64,10.05
2308,2.17,Uber,South Station,North Station,29.5,1.0,a0d22de9-048f-4361-91c1-3871f08011b4,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-27:02.15.22,44.25,1.0,1003.18,0.1408,0.91,13.66
3178,1.81,Uber,Northeastern University,Theatre District,17.0,1.0,6f75e9ba-c4ee-40a9-9dd8-544836d31bb6,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-28:11.02.07,33.31,0.37,990.65,,0.82,6.53
2947,2.43,Lyft,Beacon Hill,Fenway,9.0,1.0,7c4cafe0-f1df-40e5-959e-09c607de1fd1,lyft,Lyft,2018-11-29:00.02.07,39.1,0.83,996.11,,0.67,10.59
3292,3.23,Uber,North Station,Northeastern University,19.5,1.0,47587a52-7eb7-4acc-923d-c467f54a7ff7,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-26:18.05.09,45.09,0.97,1012.38,,0.88,4.49
97,1.03,Lyft,North End,Financial District,7.0,1.0,ef429329-25bd-44fd-ad0f-8a02d731de0d,lyft,Lyft,2018-11-29:01.02.08,36.85,0.71,997.12,,0.76,10.0
3596,1.86,Lyft,West End,South Station,9.0,1.0,26490646-f164-4a11-8b50-0d1ba34e4e4c,lyft,Lyft,2018-11-28:13.02.07,36.98,0.64,991.56,,0.7,6.67
1878,3.05,Uber,Fenway,North Station,,1.0,769f2e49-df28-4ed0-a911-fe2e1cb6ee8f,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2018-11-28:14.06.23,38.52,0.48,991.68,,0.67,11.35
1321,3.46,Lyft,Northeastern University,Financial District,13.5,1.0,05de7f80-2d57-462c-a76f-89a95ac5d60d,lyft,Lyft,2018-11-28:00.45.22,38.87,0.04,992.1,,0.73,7.53
2993,1.76,Lyft,Haymarket Square,Theatre District,16.5,1.0,c2c1dd26-f6c4-4c3d-b235-93fadf958f9a,lyft_plus,Lyft XL,2018-11-26:05.36.26,40.5,0.89,1013.83,,0.93,1.85
653,2.38,Uber,North Station,South Station,28.5,1.0,a95b6bb9-c816-49ca-b8fb-bb1385b362b0,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:21.32.07,40.99,0.86,994.07,,0.64,9.63
580,3.45,Lyft,Financial District,Northeastern University,22.5,1.0,35d7978a-5c83-448d-ae6f-c9b591c76abb,lyft_plus,Lyft XL,2018-11-26:19.05.10,45.81,0.97,1010.97,,0.84,8.07
816,3.04,Uber,West End,Boston University,8.5,1.0,b94876cc-e0ba-4878-96cb-0abd469a985a,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-29:02.06.47,38.44,0.51,997.92,,0.7,10.13
315,2.8,Uber,Boston University,West End,32.5,1.0,ab63e4c5-07d9-45db-8822-669fdb10c6b9,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-29:01.53.39,38.44,0.57,997.66,,0.7,10.01
2207,0.62,Lyft,South Station,Theatre District,9.0,1.0,7144f0b5-f1e1-4eaa-99f1-357de5b787f6,lyft_plus,Lyft XL,2018-11-28:15.02.08,39.57,0.27,991.74,,0.65,8.09
2413,2.07,Lyft,South Station,North Station,27.5,1.0,99ccff58-3730-4ec1-a170-afe1ab9a7c45,lyft_luxsuv,Lux Black XL,2018-11-26:19.35.10,45.79,0.91,1010.89,,0.83,8.59
1065,1.08,Lyft,Northeastern University,Back Bay,16.5,1.0,5849965a-f77f-457c-83d8-1e0af8958a1a,lyft_lux,Lux Black,2018-11-28:13.02.07,36.88,0.64,991.57,,0.7,6.47
1372,4.72,Uber,Financial District,Boston University,34.0,1.0,bc6f6fd5-4cd2-42e9-b098-ab427d414dcb,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-26:06.29.02,40.45,1.0,1014.16,,0.92,1.27
3797,1.16,Uber,West End,North End,13.0,1.0,81a072d2-6c14-427d-b54d-692b8a17f686,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28:10.02.08,33.28,0.13,991.17,,0.83,5.59
1750,0.54,Uber,Financial District,South Station,9.5,1.0,2fe2d801-38e2-4007-bf5c-733c4b7d605d,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28:00.45.22,38.83,0.04,992.11,,0.73,7.52
1416,2.48,Uber,South Station,Beacon Hill,9.5,1.0,26a60428-0185-411c-aa07-804dfee8b35b,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-28:10.06.24,33.37,0.14,991.2,,0.83,5.65
3176,1.81,Uber,Northeastern University,Theatre District,,1.0,154b0197-0ea8-4416-8f78-d87bbc4a3545,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2018-11-28:11.02.07,33.31,0.37,990.65,,0.82,6.53
1156,3.3,Uber,Northeastern University,North Station,10.5,1.0,e25cab21-dd6a-4b28-b510-f0fecbfa2c18,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28:11.02.08,33.27,0.37,990.64,,0.82,6.52
544,1.13,Lyft,Financial District,North End,19.5,1.0,78f074c4-961b-4c91-a410-34c4a04b22d3,lyft_lux,Lux Black,2018-11-29:01.32.08,38.4,0.64,997.39,,0.72,10.13
1700,0.91,Lyft,Financial District,Haymarket Square,9.0,1.0,8f721618-208b-4ca0-b413-6d3521094bdb,lyft_plus,Lyft XL,2018-11-29:02.07.18,38.4,0.51,997.89,0.002,0.7,10.42
3573,0.63,Uber,Financial District,South Station,,1.0,9485bc15-9970-460a-b251-79b9c8564b72,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2018-11-26:07.11.17,41.93,0.97,1014.35,,0.9,1.83
2210,1.04,Uber,Financial District,North End,16.0,1.0,03442208-7e91-42a9-8777-97beca967e7a,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-28:16.32.08,41.14,0.68,991.6,,0.63,10.38
621,1.89,Uber,Back Bay,South Station,11.5,1.0,eecee15c-90a9-4cd4-893f-895826fcada4,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-29:01.32.08,36.78,0.65,997.4,,0.77,10.16
2838,4.32,Lyft,Financial District,Fenway,22.5,1.0,1647e3a8-02d1-48fd-9438-f3a364ad3a3d,lyft_plus,Lyft XL,2018-11-28:11.06.24,33.12,0.4,990.69,,0.82,6.52
60,3.11,Lyft,Fenway,Theatre District,19.5,1.0,70a975d3-15c3-44d8-a170-06dee61b0980,lyft_plus,Lyft XL,2018-11-27:00.58.49,43.95,0.98,1005.98,0.1884,0.9,9.95
3808,1.21,Lyft,Theatre District,Haymarket Square,16.5,1.0,b8a9aa16-e286-46e5-bd6a-b058c464bce0,lyft_premier,Lux,2018-11-28:17.02.08,41.38,0.92,991.49,,0.63,9.24
95,1.02,Lyft,Haymarket Square,Financial District,16.5,1.0,1451cff0-02ee-4271-bfaf-cb61b40cb33e,lyft_lux,Lux Black,2018-11-29:01.02.08,36.85,0.71,997.12,,0.76,10.0
2452,6.26,Uber,South Station,Back Bay,45.0,1.0,8511c489-5786-4b47-9d87-fe400f81874d,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:12.32.07,36.05,0.73,991.32,,0.72,7.65
1117,4.4,Uber,Financial District,Fenway,12.0,1.0,ca6e8643-5bbe-47fd-ab18-02a0e1c17fec,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-28:18.02.07,41.37,0.96,991.49,0.003,0.63,9.48
3772,4.5,Lyft,Fenway,Financial District,38.5,1.0,3d579daa-2a0a-4953-add4-52250575d19f,lyft_luxsuv,Lux Black XL,2018-11-29:01.51.40,38.49,0.58,997.62,0.002,0.7,10.02
2840,4.32,Lyft,Financial District,Fenway,32.5,1.0,5ac9df30-7120-40c3-920d-d3f1804ab305,lyft_lux,Lux Black,2018-11-28:11.06.24,33.12,0.4,990.69,,0.82,6.52
1182,0.51,Lyft,North Station,Haymarket Square,10.5,1.0,60b30db3-5a9d-4ebb-affe-2e0962a61670,lyft_premier,Lux,2018-11-28:13.32.07,37.96,0.55,991.82,,0.69,6.72
3203,1.0,Lyft,Haymarket Square,Financial District,16.5,1.0,eec45cce-a9be-4da7-899e-bf77c1c1639d,lyft_lux,Lux Black,2018-11-29:00.37.34,38.07,0.77,996.78,,0.7,11.11
920,1.3,Uber,Theatre District,South Station,8.5,1.0,1001e606-d9c5-4e95-ac90-852bb703a7b1,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28:17.32.07,41.61,0.85,991.66,,0.63,9.94
2316,2.73,Lyft,Theatre District,Fenway,19.5,1.25,658b5dc3-dc7e-418d-af1a-33c516686feb,lyft_plus,Lyft XL,2018-11-26:09.29.09,40.72,1.0,1014.75,,0.94,1.36
63,2.14,Lyft,Northeastern University,Theatre District,10.5,1.0,b39b62c1-1c74-4ebc-aa18-27cad6f76edf,lyft,Lyft,2018-11-27:00.58.49,43.95,0.98,1005.98,0.1884,0.9,9.95
871,3.01,Lyft,Fenway,West End,16.5,1.0,8a316184-8c55-4526-bd46-b958eea5e7c6,lyft_plus,Lyft XL,2018-11-28:07.34.35,34.95,0.15,991.76,,0.8,6.66
1854,2.79,Lyft,West End,Northeastern University,9.0,1.0,370abb1c-ccf3-40dc-b4e9-b627d07964a7,lyft_line,Shared,2018-11-28:16.32.08,41.34,0.66,991.63,,0.63,10.44
446,1.79,Uber,Back Bay,Haymarket Square,8.5,1.0,e24323ee-c38e-4c49-946e-38cceeced3f3,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-28:23.53.40,39.3,0.85,995.95,,0.66,10.54
2541,2.04,Uber,Back Bay,Haymarket Square,19.5,1.0,a9582932-377f-44a4-8352-a904a0d11318,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-28:17.32.07,41.38,0.85,991.66,,0.64,9.93
688,1.61,Uber,Haymarket Square,Theatre District,19.0,1.0,41c59436-535d-4fac-aac3-f273fc1cd95d,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-28:23.02.09,39.88,0.98,995.04,,0.64,10.05
2702,2.86,Uber,West End,Northeastern University,31.5,1.0,12f2aaca-ee5d-4614-8e39-d958ece6a1e2,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:23.02.09,39.88,0.98,995.06,,0.64,9.97
3714,1.57,Uber,North End,Theatre District,9.0,1.0,a76badea-5e04-4cdd-99f9-20f9dbb2e968,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-28:11.32.07,33.12,0.35,991.05,,0.82,6.54
2554,2.3,Uber,Back Bay,Haymarket Square,20.5,1.0,cded4cc6-05de-4c91-82a3-c9a7366904fa,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-28:17.32.07,41.38,0.85,991.66,,0.64,9.93
1170,0.94,Lyft,Financial District,Haymarket Square,16.5,1.0,141b4c92-d86d-4267-97ad-1da1f441df0f,lyft_lux,Lux Black,2018-11-28:13.32.07,37.96,0.55,991.82,,0.69,6.72
1954,2.39,Lyft,South Station,Beacon Hill,16.5,1.0,9ae76d72-16df-4573-b469-613bc0c155bc,lyft_premier,Lux,2018-11-28:10.32.07,32.83,0.16,991.41,,0.85,6.38
927,1.49,Lyft,Back Bay,Boston University,38.5,1.5,c228f097-5abf-4a3c-8027-be044b95557b,lyft_luxsuv,Lux Black XL,2018-11-28:09.48.16,33.53,0.39,991.96,,0.83,6.79
3810,1.21,Lyft,Theatre District,Haymarket Square,9.0,1.0,fd931f4c-7190-42e5-8118-3c26feb077ab,lyft,Lyft,2018-11-28:17.02.08,41.38,0.92,991.49,,0.63,9.24
1143,0.72,Uber,Haymarket Square,West End,10.5,1.0,cac93bf6-2cec-49c0-8642-e578991bfd77,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-29:00.02.07,39.1,0.83,996.07,,0.67,10.69
3083,0.39,Uber,South Station,Financial District,27.0,1.0,c2813c16-7689-4919-ade3-4648ee38f9d1,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-29:01.09.23,36.82,0.67,997.22,,0.76,10.15
2079,2.58,Uber,Beacon Hill,South Station,30.5,1.0,e9cd0e24-8e66-4981-ba9f-a7e4eb9bccd8,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:09.32.18,34.13,0.42,991.75,,0.81,5.98
2298,2.83,Lyft,West End,Northeastern University,11.0,1.0,17458d8d-4456-4bd9-80d0-80c062222397,lyft,Lyft,2018-11-28:09.32.18,33.21,0.42,991.82,,0.84,5.87
0,0.55,Uber,South Station,Theatre District,7.0,1.0,74b72f4c-28bc-4640-a427-ec60b4b11f82,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28:17.32.07,41.47,0.85,991.67,,0.63,9.93
2157,0.56,Uber,Haymarket Square,North Station,27.5,1.0,0eee8518-77d9-47c5-88eb-aa44764fbf69,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:07.31.37,35.01,0.15,991.75,,0.8,6.61
3025,0.62,Lyft,South Station,Theatre District,9.0,1.25,53d4f72b-080b-4372-b550-2201e273c648,lyft,Lyft,2018-11-29:01.51.40,38.41,0.58,997.63,0.0013,0.7,9.98
2215,2.62,Uber,Boston University,Theatre District,9.5,1.0,82b00386-1c1b-4c7a-81ba-93f3cd185bdf,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-29:00.37.34,38.38,0.77,996.79,,0.69,11.07
1063,3.16,Uber,North End,Back Bay,35.0,1.0,5c6df291-8a09-43da-949e-ea3f89e7b343,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:13.02.07,36.88,0.64,991.57,,0.7,6.47
235,2.66,Uber,Fenway,Theatre District,9.0,1.0,2fd1aa06-d2c4-4893-b26c-1459761f0254,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-28:09.32.18,33.21,0.42,991.8,,0.85,5.93
3281,2.46,Uber,Beacon Hill,Fenway,24.0,1.0,7061fad4-519b-499b-9e5f-b364dc67a546,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-28:09.43.15,33.2,0.4,991.98,,0.84,6.71
633,2.76,Lyft,Back Bay,North End,22.5,1.0,12b450e0-938b-4eeb-8754-261325a11b41,lyft_premier,Lux,2018-11-28:23.02.09,39.98,0.98,995.02,,0.64,10.04
3482,2.95,Lyft,Theatre District,Boston University,22.5,1.0,6b00c700-33f6-480e-8cfd-1f333dcdf00f,lyft_premier,Lux,2018-11-28:17.02.08,41.36,0.91,991.51,,0.63,9.18
3842,3.12,Lyft,West End,Boston University,34.0,1.0,3ac218e3-8acd-4465-84f7-f021a754e807,lyft_luxsuv,Lux Black XL,2018-11-28:12.32.07,35.98,0.73,991.33,,0.72,7.5
674,1.49,Lyft,Boston University,Back Bay,7.0,1.0,6393b277-7382-4170-928e-7bc96943de1e,lyft,Lyft,2018-11-29:01.32.08,38.46,0.65,997.43,,0.72,10.06
705,1.74,Lyft,Haymarket Square,Theatre District,9.0,1.0,f171e9db-a7d6-4a68-9c8b-75850b49e6d8,lyft,Lyft,2018-11-28:23.02.09,39.88,0.98,995.04,,0.64,10.05
1260,0.56,Lyft,North Station,Haymarket Square,9.0,1.0,b9d0f6c2-7b1f-424f-96f5-e0eba4b438c4,lyft_plus,Lyft XL,2018-11-29:00.37.34,38.54,0.76,996.77,,0.69,11.05
3505,1.74,Lyft,North End,Theatre District,27.5,1.0,8b532cfd-cf92-4ab6-a1fd-99a6ba069012,lyft_luxsuv,Lux Black XL,2018-11-26:21.35.09,44.39,0.91,1009.02,0.003,0.86,9.48
3567,1.91,Lyft,North Station,South Station,13.5,1.0,f7eff4c1-815e-483a-9628-bbee064b7407,lyft_plus,Lyft XL,2018-12-03:09.52.59,45.52,0.89,1000.08,,0.95,1.39
2293,4.22,Lyft,Financial District,Northeastern University,38.5,1.0,89d2fe35-682a-48a4-9d87-f53fa8e1c61b,lyft_luxsuv,Lux Black XL,2018-11-28:09.32.18,33.21,0.42,991.82,,0.84,5.87
2511,1.97,Uber,Northeastern University,Beacon Hill,22.0,1.0,9f91fbc6-932a-48a1-86ad-801e28e62fbc,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-29:04.02.07,37.69,0.61,998.37,,0.7,9.29
1677,3.05,Uber,Fenway,North Station,10.0,1.0,2b9478c8-41da-4e60-9c8c-5cb96a81d417,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-29:02.07.18,38.35,0.5,997.89,0.002,0.7,10.38
3792,2.62,Uber,Beacon Hill,Northeastern University,17.0,1.0,9df59b9f-8cdf-4e0c-9ea8-36a5b28dc448,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-29:04.02.07,37.54,0.6,998.39,,0.71,9.28
76,1.81,Uber,Northeastern University,Theatre District,,1.0,4d8704b7-a14b-4302-b779-f2e900963a8e,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2018-11-28:14.06.23,38.51,0.48,991.69,,0.67,11.26
107,5.37,Lyft,Boston University,Financial District,38.5,1.0,b01a0e0e-249d-47ca-b08f-8eef08d59f8c,lyft_lux,Lux Black,2018-11-29:01.02.08,36.85,0.71,997.12,,0.76,10.0
